name,city,state,country,employees,founded,description
Tetley,London,,United Kingdom,1001-5000 Employees,1837,"Tetley is a renowned manufacturer of premium tea blends, emphasizing ethical and sustainable sourcing from Rainforest Alliance Certified farms. With a commitment to improving conditions for tea farmers and promoting sustainability through initiatives like 'Tea 2030,' Tetley offers consumers a rich and responsible tea experience."
TeaShop,Şişli,,Turkey,51-100 Employees,2013,"The company specializes in tea, offering freshly brewed options every 15 minutes at its innovative TeaShop locations, designed to enhance social interaction and community gatherings. Their focus on redefining the tea-drinking experience through technology and B2B collaborations, particularly in the HoReCa sector, highlights their commitment to quality and engagement."
JING Tea,London,,United Kingdom,51-100 Employees,2004,"Great tea is a simple pleasure that relies on the harmonious collaboration between people and nature, ensuring access to the best teas and supporting tea communities."
Chaayos,New Delhi,,India,1001-5000 Employees,2012,"Chaayos, operated by Sunshine Teahouse Private Limited, specializes in creating a unique tea experience in India, offering a wide variety of freshly made chai and premium green tea. With over 12,000 customizable combinations, they blend traditional and modern tastes to enhance the overall tea experience."
Peet's Coffee & Tea,Roseville,,United States,1001-5000 Employees,1966,"Peet's is a prominent manufacturer and retailer of premium teas, featuring a diverse selection that includes artisanal brands like Mighty Leaf Tea. The company emphasizes high-quality sourcing and preparation methods, ensuring that each cup reflects the essence of its origins."
Twg Tea,San Jose,,Philippines,501-1000 Employees,2007,"TWG Tea is a luxury tea brand that offers an extensive collection of teas sourced from gardens worldwide, highlighting its commitment to quality and innovation."
TEALEAVES,Vancouver,,Canada,51-100 Employees,1994,"TEALEAVES specializes in creating custom blends of loose leaf tea and teabags, focusing on organic and superfood ingredients to enhance health and wellness. Their Tea-To-Go filters offer a convenient way to enjoy high-quality loose leaf tea, highlighting the company's commitment to luxury tea experiences."
The Coffee Bean & Tea Leaf,Commerce,,United States,10001+ Employees,1963,"The Coffee Bean & Tea Leaf® is a specialty retailer that offers a diverse selection of handcrafted teas, sourcing high-quality whole leaf teas from the finest farms worldwide. Their innovative tea products include tea lattes and sweet teas, making it a notable destination for tea enthusiasts."
Today Tea Ltd,New Delhi,,India,51-100 Employees,1990,"Today Tea Limited recognizes the cultural significance of tea in India and caters to tea lovers with a diverse range of six brands, offering competitive pricing and a focus on enhancing the tea-drinking experience."
Tea People Ltd.,Reading,,United Kingdom,11-50 Employees,2011,"Tea People, founded by Neeraj and Vishaka from the Darjeeling region, offers a diverse selection of award-winning specialty teas and herbal infusions, highlighting their commitment to quality and education."
