name,city,state,country,employees,founded,description
EKA Group,Limassol,,Cyprus,51-100 Employees,1946,"EKA Group is a manufacturer that specializes in building materials, including a diverse range of sanitary ware. Their product offerings also encompass bathroom furniture and accessories, highlighting their expertise in creating comprehensive solutions for both residential and commercial projects."
George Buildings,Foshan,,China,251-500 Employees,2006,"George Buildings Company is a manufacturer and supplier of sanitary ware, including toilets, faucets, wash basins, shower stalls, and bathtubs. They offer a comprehensive range of building materials and services, making them a one-stop shop for construction and renovation projects."
ISVEA,Ümraniye,,Turkey,501-1000 Employees,1962,"ISVEA is an Italian manufacturer that specializes in high-quality vitrified ceramics, including sanitary ware, and bathroom furniture. The company is known for its unique designs and functional concepts, transforming bathrooms into inspiring living spaces while adhering to strict international quality standards."
Freshware,Kolkata,,India,11-50 Employees,2012,"Freshware is a manufacturer that offers a diverse range of sanitary ware, reflecting various aesthetics and designed to enhance bathroom environments. Their commitment to innovative design and high-quality products ensures a focus on creating harmonious and beautiful spaces."
Sanitar,Dubai,,United Arab Emirates,251-500 Employees,,"Sanitar is a manufacturer of high-quality sanitary products, specializing in a wide range of sanitary ware solutions, including faucets, showers, pipes, and fittings. The company's commitment to innovation and excellence ensures that they deliver premium products that enhance lifestyles."
Monarch Sanitary Ware,Chengdu,,China,501-1000 Employees,1994,"Monarch Sanitary Ware is a specialized manufacturer of high-quality sanitary ware products, offering a diverse range that includes bathroom cabinets, pedestal pans, bathtubs, showers, shower heads, and faucets. Their commitment to quality and customer satisfaction ensures an exceptional sanitary ware experience."
SALCO TRADING & CONTRACTING COMPANY,Doha,,Qatar,51-100 Employees,1973,"SALCO Trading & Contracting Company specializes in a wide range of high-quality sanitary ware, along with other plumbing solutions. With over 50 years of experience, SALCO is committed to quality and customer satisfaction, making it a reliable source for durable sanitary products in Qatar."
PT. Surya TOTO Indonesia Tbk,Special capital Region of Jakarta,,Indonesia,1001-5000 Employees,1977,"TOTO specializes in a comprehensive line of sanitary ware, including toilets and lavatories, highlighting their commitment to quality and innovation. Their products, like the touchless toilet flush systems and various design collections, enhance both functionality and aesthetic appeal while promoting water conservation."
Hyde Park Bathrooms & Kitchens,London,,United Kingdom,11-50 Employees,1997,"Hyde Park Bathrooms & Kitchens specializes in luxury sanitary ware, offering a diverse selection from top manufacturers like Villeroy & Boch and Duravit. Their comprehensive services include design and installation, ensuring a tailored experience for customers looking to enhance their bathrooms with high-quality products."
Larson Tiles,India,,India,1001-5000 Employees,,"LARSON TILES specializes in a diverse range of building materials, including sanitary ware."
