name,city,state,country,employees,founded,description
Plasma Development LLC,Greeley,,United States,11-50 Employees,2015,"Plasma Development LLC is at the forefront of sustainable waste management, utilizing their innovative Gasplasma® technology to transform waste into renewable energy. Their approach not only diverts waste from landfills but also promotes environmentally friendly recycling solutions, aligning with the principles of plasma gasification."
Plug Power,Town of Colonie,,United States,1001-5000 Employees,1997,"The company, Plug, is at the forefront of the green hydrogen revolution, focusing on creating an economical and accessible zero-carbon energy source. Their efforts in building a comprehensive hydrogen ecosystem and producing liquid green hydrogen position them as key players in the transition to a net-zero economy."
AG&P,Muntinlupa,,Philippines,1001-5000 Employees,1900,"The company, AG&P, focuses on developing and operating clean energy infrastructure, including LNG import and regasification facilities. Their commitment to innovative technology and project management aims to enhance the accessibility and adoption of clean energy solutions."
Europlasma SA,Pessac,,France,101-250 Employees,1992,"Europlasma specializes in waste management and environmental sustainability, utilizing patented plasma torch technology for the treatment of solid hazardous waste and the processing of toxic gases. Their focus on reducing greenhouse gas emissions and transforming waste into new resources aligns with the principles of plasma gasification."
PyroGenesis,Montreal,,Canada,11-50 Employees,2006,"PyroGenesis Canada Inc. specializes in advanced plasma processes, including plasma gasification, which effectively converts waste into energy and reduces greenhouse gases. Their proprietary plasma technologies are being adopted by major industries, highlighting their innovative approach to sustainable waste management solutions."
Steel MC Corporation Inc,Parroquia Guatire,,Venezuela,,,"The company, Steel MC Corporation, specializes in advanced Waste to Energy technology, particularly their Plasmatronic® AC Plasma Gasification system. This innovative process effectively converts various carbon-based materials, including municipal solid waste, into synthesis gas (syngas), providing a sustainable alternative energy source and reducing reliance on fossil fuels."
Enerflex,Calgary,,Canada,1001-5000 Employees,1980,"Enerflex is focused on developing sustainable energy solutions and has a strong emphasis on innovative practices within the energy sector. Their commitment to advancing energy infrastructure includes a 422 kW power generation solution derived from wood gas, highlighting their expertise in utilizing alternative energy sources."
Consortium For Waste Circularity,Key Largo,,United States,1-10 Employees,2021,"The company utilizes advanced Plasma Assisted Gasification and Vitrification (PAG/V) systems, which employ thermal plasma arc torches to reach temperatures exceeding 3,400 °F. This innovative approach offers effective solutions for recycling challenging materials and contributes to sustainable waste-to-syngas technologies."
Standard Gas Technologies Ltd,London,,United Kingdom,11-50 Employees,,"The company focuses on mitigating climate change through innovative technologies like their SG100 system, which offers a low-carbon alternative to traditional waste management methods such as landfill and incineration. This technology is positioned as a significant carbon-removing solution that can aid in the transition to Net Zero."
Aramco,The Hague,,Netherlands,10001+ Employees,1948,"FGP is a key player in the energy and chemicals sector, focusing on gas processing and refining. The company's expertise in treating nonassociated gas and its advanced technologies for sulfur recovery highlight its innovative approach to enhancing gas production and reducing emissions."
