name,city,state,country,employees,founded,description
Telemedi - Digital Health Platform & Telehealth Provider,Madrid,,Spain,51-100 Employees,2014,"Telemedi emphasizes the importance of telemedicine as a key component of their integrated digital health solutions, which enhance convenience and accessibility to routine healthcare. Their services significantly benefit major players in the insurance and healthcare sectors across multiple regions."
Telemedicine Clinic,Barcelona,,Spain,11-50 Employees,2002,"The company, TMC, has been a pioneer in telemedicine, specifically in teleradiology, providing accessible high-quality subspecialist radiology services regardless of location. They offer innovative diagnostic services, including overnight emergency reporting and a dedicated radiology training department, TMC Unilabs Academy, which provides CME-accredited courses and fellowships."
Teladoc Health,Town/Village of Harrison,,United States,1001-5000 Employees,2002,"Teladoc Health is a prominent provider of telemedicine solutions, offering a comprehensive range of virtual care services that enhance access to licensed therapists and promote integrated care across various health needs. Their innovative models focus on improving health outcomes while addressing cost-effectiveness and health disparities."
Eagle Telemedicine,Atlanta,,United States,51-100 Employees,2008,"Eagle Telemedicine offers expert telemedicine care that enhances patient outcomes and provides round-the-clock coverage, addressing the specific needs of healthcare systems. Their technically advanced services aim to increase admissions and improve specialty access, making them a valuable resource for hospitals looking to elevate patient care through telemedicine solutions."
TeleMed,Atlanta,,United States,251-500 Employees,1986,"TeleMed is a leading medical answering service that offers 24/7 coverage to over 45,000 healthcare providers across the United States. Their MyTeleMed platform provides a secure, HIPAA-compliant web portal that enables providers to manage patient communications efficiently through a user-friendly app."
Centers Health Care,New York,,United States,10001+ Employees,1996,"Centers Health Care offers Centers Telemedicine, which provides expert medical consultations from home, ensuring convenient access to high-quality healthcare for residents. This service is part of their comprehensive continuum of care."
MediTelecare,Middletown,,United States,51-100 Employees,,"MediTelecare is a prominent provider of behavioral telemedicine services, utilizing advanced televideo technology to connect patients in senior-living facilities with qualified clinicians. Their focus on improving access to mental health care, especially for those in underserved areas, highlights their commitment to integrating technology with healthcare delivery."
SOC Telemed,Reston,,United States,251-500 Employees,2004,"Access TeleCare is a nationwide leader in specialty telemedicine, dedicated to providing timely access to high-quality care through innovative technology. Their focus on clinical excellence and efficient workflows enhances patient outcomes in both inpatient and outpatient settings."
DrFirst,Rockville,,United States,251-500 Employees,2000,"DrFirst offers a robust telehealth software solution that facilitates communication between physicians, patients, and healthcare teams, enhancing the telemedicine experience. Their platform provides accurate medication data, which is crucial for informed decision-making and positive patient outcomes."
Iris Telehealth,Austin,,United States,251-500 Employees,2013,"Iris Telehealth is a specialized telemedicine provider that focuses on delivering high-quality telepsychiatry services. They offer customized programs to enhance access to mental health care, ensuring that organizations can connect with licensed clinicians across most states."
