name,city,state,country,employees,founded,description
Phoenix Sintered Metals,Brockway,,United States,101-250 Employees,2006,"Phoenix Sintered Metals, LLC specializes in Powder Metal Technology, providing high-quality sintered metal parts tailored to customer specifications. With a focus on innovative solutions and operational excellence, the company serves various markets, including Automotive and Agriculture, making it a recognized leader in sintering processes."
Primetals Technologies,London,,United Kingdom,5001-10000 Employees,2015,"Primetals Technologies offers high-quality sinter production at low costs, emphasizing intelligent automation for sinter plants."
SINTERIS Industria Prodotti Sinterizzati Spa,Bentivoglio,,Italy,51-100 Employees,1963,"Sinteris is a manufacturer that specializes in powder metallurgy, particularly in producing sintered steel mechanical components customized to client specifications. The company emphasizes innovative solutions and flexible production processes."
C12 Advanced Technologies,Everett,,United States,1-10 Employees,2011,"C12 Advanced Technologies specializes in high-quality materials for sintering ceramic and powdered metallurgy components. Their innovative thermal processing solutions include sintering setters and other related products, making them a key player in the sintering industry."
SEFPRO,Le Pontet,,France,1001-5000 Employees,1929,"SEFPRO offers a diverse selection of sintered materials specifically designed for glass furnace applications, highlighting their expertise in refractory solutions for the industry."
Sintering Solutions Pvt Ltd.,Chennai,,India,11-50 Employees,2016,"Sintering Solutions Pvt Ltd is a specialized manufacturer of sintered parts, offering both ferrous and non-ferrous components tailored to customer specifications. With IATF approval and a commitment to high standards since 2016, they position themselves as a key player in the sintering industry."
Materion,Cleveland,,United States,1001-5000 Employees,1931,"The company specializes in material pressing and sintering processes, offering custom solutions and a broad range of technologies to meet industry needs."
Mersen SA,Paris,,France,10001+ Employees,1892,"Mersen specializes in advanced materials and offers high-strength graphite specifically designed for pressure sintering, which is crucial for optimizing the performance and longevity of sintering molds."
Metshape,Pforzheim,,Germany,1-10 Employees,2019,"MetShape GmbH is a specialized production service provider that focuses on sinter-based additive manufacturing, particularly for small and micro metal parts. They have developed unique expertise in the sintering process, offering dedicated sinter services for all metal 3D printed components."
FJ Industries,Ferritslev,,Denmark,251-500 Employees,1943,"FJ Industries is a global supplier specializing in powder metal products, with a significant focus on producing parts for various industrial applications through sintering technology."
